subject,relationship_imp,relationship,emotion_type,action,emotion_intensity,mb_violation_us,mb_violation_cn,perspective,culture
291,80,parentchild,sad,NoShareReward,35,17746.8323,18546.92593,patient,usa
291,80,parentchild,sad,RefuseCompensation,0,9953.391473,10949.61458,patient,usa
291,80,parentchild,sad,NoCompensate4Help,65,14408.81171,15084.20197,patient,usa
292,95,parentchild,sad,ComplainTroubles,13,17054.67091,17183.20313,patient,usa
292,95,parentchild,sad,NoInvest4Needs,92,20254.76659,20103.02025,patient,usa
292,95,parentchild,sad,NoTimeCompany,55,18568.05463,18514.14294,patient,usa
292,95,parentchild,sad,ExpressDisagree,10,15768.63941,17008.19792,patient,usa
292,95,parentchild,sad,RefuseTaskInstruct,5,16114.48674,17732.94676,patient,usa
292,95,parentchild,sad,PursueOwnAction,0,16318.73407,17846.136,patient,usa
292,95,parentchild,sad,AvoidSex,0,15975.8681,15630.41377,patient,usa
292,95,parentchild,sad,DateOthers,0,18925.98752,18981.54456,patient,usa
292,95,parentchild,sad,InvestRelationship,0,18135.50369,18133.01968,patient,usa
292,95,parentchild,sad,NoShareReward,70,17746.8323,18546.92593,patient,usa
292,95,parentchild,sad,RefuseCompensation,0,9953.391473,10949.61458,patient,usa
292,95,parentchild,sad,NoCompensate4Help,0,14408.81171,15084.20197,patient,usa
293,81,closefr,sad,ComplainTroubles,88,13009.91679,14568.86428,patient,usa
293,81,closefr,sad,NoInvest4Needs,91,15527.707,17063.08669,patient,usa
293,81,closefr,sad,NoTimeCompany,86,14196.68907,15676.41109,patient,usa
293,81,closefr,sad,ExpressDisagree,72,12308.92078,14736.28943,patient,usa
293,81,closefr,sad,RefuseTaskInstruct,25,13006.9719,15676.13012,patient,usa
293,81,closefr,sad,PursueOwnAction,16,12966.87512,15634.17946,patient,usa
293,81,closefr,sad,AvoidSex,0,10146.08006,11569.16166,patient,usa
293,81,closefr,sad,DateOthers,0,13179.89377,15078.92277,patient,usa
293,81,closefr,sad,InvestRelationship,0,14114.15625,15090.8637,patient,usa
293,81,closefr,sad,NoShareReward,67,14568.51211,16242.60511,patient,usa
293,81,closefr,sad,RefuseCompensation,0,8337.894622,9538.168445,patient,usa
293,81,closefr,sad,NoCompensate4Help,0,11996.40492,13197.96964,patient,usa
294,100,dr,sad,ComplainTroubles,39,11968.67442,12295.14163,patient,usa
294,100,dr,sad,NoInvest4Needs,56,13838.48256,14401.63829,patient,usa
294,100,dr,sad,NoTimeCompany,0,12817.10447,13231.86696,patient,usa
294,100,dr,sad,ExpressDisagree,0,13065.0731,12525.66363,patient,usa
294,100,dr,sad,RefuseTaskInstruct,10,14378.03731,13408.5829,patient,usa
294,100,dr,sad,PursueOwnAction,0,14154.45143,13335.51902,patient,usa
294,100,dr,sad,AvoidSex,0,8757.862645,9443.766579,patient,usa
294,100,dr,sad,DateOthers,0,12071.53301,12535.96967,patient,usa
294,100,dr,sad,InvestRelationship,0,13759.47662,12859.61862,patient,usa
294,100,dr,sad,NoShareReward,50,15120.32746,13953.16845,patient,usa
294,100,dr,sad,RefuseCompensation,0,9919.789608,8273.568709,patient,usa
294,100,dr,sad,NoCompensate4Help,58,12762.65649,11389.92236,patient,usa
295,65,housemate,sad,ComplainTroubles,70,12903.50363,14427.54241,patient,usa
295,65,housemate,sad,NoInvest4Needs,0,15179.14423,16790.22063,patient,usa
295,65,housemate,sad,NoTimeCompany,0,13876.29736,15515.91841,patient,usa
295,65,housemate,sad,ExpressDisagree,12,13152.43438,15103.11419,patient,usa
295,65,housemate,sad,RefuseTaskInstruct,0,14202.76214,16313.4933,patient,usa
295,65,housemate,sad,PursueOwnAction,22,14062.94773,16176.04581,patient,usa
295,65,housemate,sad,AvoidSex,0,8578.461149,11548.08723,patient,usa
295,65,housemate,sad,DateOthers,0,12315.06713,15068.84187,patient,usa
295,65,housemate,sad,InvestRelationship,0,12683.82125,16297.9113,patient,usa
295,65,housemate,sad,NoShareReward,59,14486.22202,17333.42961,patient,usa
295,65,housemate,sad,RefuseCompensation,0,8175.874909,11021.83508,patient,usa
295,65,housemate,sad,NoCompensate4Help,0,11629.61519,14508.84702,patient,usa
296,75,sib,sad,ComplainTroubles,16,12027.54239,13357.72744,patient,usa
296,75,sib,sad,NoInvest4Needs,89,14291.94792,15638.16784,patient,usa
296,75,sib,sad,NoTimeCompany,95,13070.43526,14354.30192,patient,usa
296,75,sib,sad,ExpressDisagree,71,11859.45234,13810.83239,patient,usa
296,75,sib,sad,RefuseTaskInstruct,92,12811.27204,14935.94296,patient,usa
296,75,sib,sad,PursueOwnAction,92,12660.60719,14789.9077,patient,usa
296,75,sib,sad,AvoidSex,0,8260.954457,9464.750279,patient,usa
296,75,sib,sad,DateOthers,0,11558.95827,13150.33645,patient,usa
296,75,sib,sad,InvestRelationship,0,12983.2649,13810.17625,patient,usa
296,75,sib,sad,NoShareReward,100,14051.7675,15413.02501,patient,usa
296,75,sib,sad,RefuseCompensation,43,8217.268047,9132.722259,patient,usa
296,75,sib,sad,NoCompensate4Help,77,11605.78828,12569.4565,patient,usa
297,0,fwb,sad,ComplainTroubles,0,15020.9117,16715.50668,patient,usa
297,0,fwb,sad,NoInvest4Needs,20,17750.00799,19487.32719,patient,usa
297,0,fwb,sad,NoTimeCompany,66,16358.29797,17990.77938,patient,usa
297,0,fwb,sad,ExpressDisagree,0,14322.14874,16798.25668,patient,usa
297,0,fwb,sad,RefuseTaskInstruct,0,14875.77447,17603.64156,patient,usa
297,0,fwb,sad,PursueOwnAction,0,14968.67611,17685.5195,patient,usa
297,0,fwb,sad,AvoidSex,60,14239.69331,15363.36886,patient,usa
297,0,fwb,sad,DateOthers,5,16840.51005,18607.28419,patient,usa
297,0,fwb,sad,InvestRelationship,5,17355.41109,18125.97917,patient,usa
297,0,fwb,sad,NoShareReward,10,16833.14801,18487.92869,patient,usa
297,0,fwb,sad,RefuseCompensation,10,10290.93568,11262.78312,patient,usa
297,0,fwb,sad,NoCompensate4Help,0,14094.84423,15187.26629,patient,usa
298,3,acquaintances,sad,ComplainTroubles,59,12321.42515,16769.77263,patient,usa
298,3,acquaintances,sad,NoInvest4Needs,37,14422.93786,19543.4939,patient,usa
298,3,acquaintances,sad,NoTimeCompany,27,13337.91806,18058.11389,patient,usa
298,3,acquaintances,sad,ExpressDisagree,0,12658.98553,17115.78469,patient,usa
298,3,acquaintances,sad,RefuseTaskInstruct,0,13676.08848,18168.04392,patient,usa
298,3,acquaintances,sad,PursueOwnAction,0,13546.82843,18149.68075,patient,usa
298,3,acquaintances,sad,AvoidSex,54,10117.9226,14717.16,patient,usa
298,3,acquaintances,sad,DateOthers,0,12977.34623,18264.41776,patient,usa
298,3,acquaintances,sad,InvestRelationship,0,14749.79136,18720.61246,patient,usa
298,3,acquaintances,sad,NoShareReward,54,15200.46136,19316.27637,patient,usa
298,3,acquaintances,sad,RefuseCompensation,0,9872.581395,12071.58243,patient,usa
298,3,acquaintances,sad,NoCompensate4Help,57,12942.43138,16057.22276,patient,usa
299,100,romantic,sad,ComplainTroubles,100,13320.13033,12315.80862,patient,usa
299,100,romantic,sad,NoInvest4Needs,100,15696.52586,14407.43179,patient,usa
299,100,romantic,sad,NoTimeCompany,100,14501.52065,13194.88239,patient,usa
299,100,romantic,sad,ExpressDisagree,75,13394.80317,12653.29546,patient,usa
299,100,romantic,sad,RefuseTaskInstruct,75,14465.75727,13568.2471,patient,usa
299,100,romantic,sad,PursueOwnAction,75,14315.41697,13487.95291,patient,usa
299,100,romantic,sad,AvoidSex,100,10940.04439,8773.479645,patient,usa
299,100,romantic,sad,DateOthers,100,13970.03694,12150.37208,patient,usa
299,100,romantic,sad,InvestRelationship,100,16434.07037,11898.96556,patient,usa
299,100,romantic,sad,NoShareReward,100,16632.7844,13536.16537,patient,usa
299,100,romantic,sad,RefuseCompensation,0,10831.89214,7639.881495,patient,usa
299,100,romantic,sad,NoCompensate4Help,0,14287.10241,10786.24778,patient,usa
300,70,teach,sad,ComplainTroubles,0,13250.89674,13464.25104,patient,usa
300,70,teach,sad,NoInvest4Needs,0,15320.72711,15651.0526,patient,usa
300,70,teach,sad,NoTimeCompany,0,14098.48038,14427.2599,patient,usa
300,70,teach,sad,ExpressDisagree,71,14375.69537,14146.27708,patient,usa
300,70,teach,sad,RefuseTaskInstruct,0,15686.55432,15258.2151,patient,usa
300,70,teach,sad,PursueOwnAction,60,15501.73686,15142.56563,patient,usa
300,70,teach,sad,AvoidSex,0,9007.2328,10350.73073,patient,usa
300,70,teach,sad,DateOthers,0,12933.55396,13811.09167,patient,usa
300,70,teach,sad,InvestRelationship,0,13181.17714,14305.84531,patient,usa
300,70,teach,sad,NoShareReward,70,15403.90667,15677.87448,patient,usa
300,70,teach,sad,RefuseCompensation,70,9260.780099,9622.836979,patient,usa
300,70,teach,sad,NoCompensate4Help,0,12450.52889,12882.23646,patient,usa
301,98,parentchild,sad,ComplainTroubles,27,17054.67091,17183.20313,patient,usa
301,98,parentchild,sad,NoInvest4Needs,68,20254.76659,20103.02025,patient,usa
301,98,parentchild,sad,NoTimeCompany,56,18568.05463,18514.14294,patient,usa
301,98,parentchild,sad,ExpressDisagree,50,15768.63941,17008.19792,patient,usa
301,98,parentchild,sad,RefuseTaskInstruct,0,16114.48674,17732.94676,patient,usa
301,98,parentchild,sad,PursueOwnAction,16,16318.73407,17846.136,patient,usa
301,98,parentchild,sad,AvoidSex,0,15975.8681,15630.41377,patient,usa
301,98,parentchild,sad,DateOthers,0,18925.98752,18981.54456,patient,usa
301,98,parentchild,sad,InvestRelationship,0,18135.50369,18133.01968,patient,usa
301,98,parentchild,sad,NoShareReward,30,17746.8323,18546.92593,patient,usa
301,98,parentchild,sad,RefuseCompensation,50,9953.391473,10949.61458,patient,usa
301,98,parentchild,sad,NoCompensate4Help,50,14408.81171,15084.20197,patient,usa
302,95,closefr,sad,ComplainTroubles,70,13009.91679,14568.86428,patient,usa
302,95,closefr,sad,NoInvest4Needs,90,15527.707,17063.08669,patient,usa
302,95,closefr,sad,NoTimeCompany,90,14196.68907,15676.41109,patient,usa
302,95,closefr,sad,ExpressDisagree,60,12308.92078,14736.28943,patient,usa
302,95,closefr,sad,RefuseTaskInstruct,60,13006.9719,15676.13012,patient,usa
302,95,closefr,sad,PursueOwnAction,30,12966.87512,15634.17946,patient,usa
302,95,closefr,sad,AvoidSex,5,10146.08006,11569.16166,patient,usa
302,95,closefr,sad,DateOthers,0,13179.89377,15078.92277,patient,usa
302,95,closefr,sad,InvestRelationship,0,14114.15625,15090.8637,patient,usa
302,95,closefr,sad,NoShareReward,90,14568.51211,16242.60511,patient,usa
302,95,closefr,sad,RefuseCompensation,0,8337.894622,9538.168445,patient,usa
302,95,closefr,sad,NoCompensate4Help,10,11996.40492,13197.96964,patient,usa
303,99,housemate,sad,ComplainTroubles,70,12903.50363,14427.54241,patient,usa
303,99,housemate,sad,NoInvest4Needs,100,15179.14423,16790.22063,patient,usa
303,99,housemate,sad,NoTimeCompany,93,13876.29736,15515.91841,patient,usa
303,99,housemate,sad,ExpressDisagree,50,13152.43438,15103.11419,patient,usa
303,99,housemate,sad,RefuseTaskInstruct,14,14202.76214,16313.4933,patient,usa
303,99,housemate,sad,PursueOwnAction,79,14062.94773,16176.04581,patient,usa
303,99,housemate,sad,AvoidSex,1,8578.461149,11548.08723,patient,usa
303,99,housemate,sad,DateOthers,0,12315.06713,15068.84187,patient,usa
303,99,housemate,sad,InvestRelationship,50,12683.82125,16297.9113,patient,usa
303,99,housemate,sad,NoShareReward,95,14486.22202,17333.42961,patient,usa
303,99,housemate,sad,RefuseCompensation,22,8175.874909,11021.83508,patient,usa
303,99,housemate,sad,NoCompensate4Help,58,11629.61519,14508.84702,patient,usa
304,50,sib,sad,ComplainTroubles,50,12027.54239,13357.72744,patient,usa
304,50,sib,sad,NoInvest4Needs,66,14291.94792,15638.16784,patient,usa
304,50,sib,sad,NoTimeCompany,65,13070.43526,14354.30192,patient,usa
304,50,sib,sad,ExpressDisagree,60,11859.45234,13810.83239,patient,usa
304,50,sib,sad,RefuseTaskInstruct,56,12811.27204,14935.94296,patient,usa
304,50,sib,sad,PursueOwnAction,60,12660.60719,14789.9077,patient,usa
304,50,sib,sad,AvoidSex,0,8260.954457,9464.750279,patient,usa
304,50,sib,sad,DateOthers,0,11558.95827,13150.33645,patient,usa
304,50,sib,sad,InvestRelationship,0,12983.2649,13810.17625,patient,usa
304,50,sib,sad,NoShareReward,51,14051.7675,15413.02501,patient,usa
304,50,sib,sad,RefuseCompensation,0,8217.268047,9132.722259,patient,usa
304,50,sib,sad,NoCompensate4Help,0,11605.78828,12569.4565,patient,usa
305,100,teach,sad,ComplainTroubles,100,13250.89674,13464.25104,patient,usa
305,100,teach,sad,NoInvest4Needs,75,15320.72711,15651.0526,patient,usa
305,100,teach,sad,NoTimeCompany,86,14098.48038,14427.2599,patient,usa
305,100,teach,sad,ExpressDisagree,75,14375.69537,14146.27708,patient,usa
305,100,teach,sad,RefuseTaskInstruct,61,15686.55432,15258.2151,patient,usa
305,100,teach,sad,PursueOwnAction,30,15501.73686,15142.56563,patient,usa
305,100,teach,sad,AvoidSex,0,9007.2328,10350.73073,patient,usa
305,100,teach,sad,DateOthers,0,12933.55396,13811.09167,patient,usa
305,100,teach,sad,InvestRelationship,0,13181.17714,14305.84531,patient,usa
305,100,teach,sad,NoShareReward,100,15403.90667,15677.87448,patient,usa
305,100,teach,sad,RefuseCompensation,80,9260.780099,9622.836979,patient,usa
305,100,teach,sad,NoCompensate4Help,5,12450.52889,12882.23646,patient,usa
306,10,acquaintances,sad,ComplainTroubles,30,12321.42515,16769.77263,patient,usa
306,10,acquaintances,sad,NoInvest4Needs,0,14422.93786,19543.4939,patient,usa
306,10,acquaintances,sad,NoTimeCompany,0,13337.91806,18058.11389,patient,usa
306,10,acquaintances,sad,ExpressDisagree,5,12658.98553,17115.78469,patient,usa
306,10,acquaintances,sad,RefuseTaskInstruct,0,13676.08848,18168.04392,patient,usa
306,10,acquaintances,sad,PursueOwnAction,5,13546.82843,18149.68075,patient,usa
306,10,acquaintances,sad,AvoidSex,0,10117.9226,14717.16,patient,usa
306,10,acquaintances,sad,DateOthers,0,12977.34623,18264.41776,patient,usa
306,10,acquaintances,sad,InvestRelationship,0,14749.79136,18720.61246,patient,usa
306,10,acquaintances,sad,NoShareReward,35,15200.46136,19316.27637,patient,usa
306,10,acquaintances,sad,RefuseCompensation,0,9872.581395,12071.58243,patient,usa
306,10,acquaintances,sad,NoCompensate4Help,0,12942.43138,16057.22276,patient,usa
307,74,romantic,sad,ComplainTroubles,82,13320.13033,12315.80862,patient,usa
307,74,romantic,sad,NoInvest4Needs,87,15696.52586,14407.43179,patient,usa
307,74,romantic,sad,NoTimeCompany,89,14501.52065,13194.88239,patient,usa
307,74,romantic,sad,ExpressDisagree,76,13394.80317,12653.29546,patient,usa
307,74,romantic,sad,RefuseTaskInstruct,79,14465.75727,13568.2471,patient,usa
307,74,romantic,sad,PursueOwnAction,72,14315.41697,13487.95291,patient,usa
307,74,romantic,sad,AvoidSex,82,10940.04439,8773.479645,patient,usa
307,74,romantic,sad,DateOthers,100,13970.03694,12150.37208,patient,usa
307,74,romantic,sad,InvestRelationship,98,16434.07037,11898.96556,patient,usa
307,74,romantic,sad,NoShareReward,95,16632.7844,13536.16537,patient,usa
307,74,romantic,sad,RefuseCompensation,33,10831.89214,7639.881495,patient,usa
307,74,romantic,sad,NoCompensate4Help,54,14287.10241,10786.24778,patient,usa
337,22,teach,sad,ComplainTroubles,73,13250.89674,13464.25104,patient,usa
337,22,teach,sad,NoInvest4Needs,76,15320.72711,15651.0526,patient,usa
337,22,teach,sad,NoTimeCompany,0,14098.48038,14427.2599,patient,usa
337,22,teach,sad,ExpressDisagree,41,14375.69537,14146.27708,patient,usa
337,22,teach,sad,RefuseTaskInstruct,13,15686.55432,15258.2151,patient,usa
337,22,teach,sad,PursueOwnAction,11,15501.73686,15142.56563,patient,usa
337,22,teach,sad,AvoidSex,0,9007.2328,10350.73073,patient,usa
337,22,teach,sad,DateOthers,0,12933.55396,13811.09167,patient,usa
337,22,teach,sad,InvestRelationship,0,13181.17714,14305.84531,patient,usa
337,22,teach,sad,NoShareReward,72,15403.90667,15677.87448,patient,usa
337,22,teach,sad,RefuseCompensation,62,9260.780099,9622.836979,patient,usa
337,22,teach,sad,NoCompensate4Help,80,12450.52889,12882.23646,patient,usa
338,50,teach,sad,ComplainTroubles,3,13250.89674,13464.25104,patient,usa
338,50,teach,sad,NoInvest4Needs,3,15320.72711,15651.0526,patient,usa
338,50,teach,sad,NoTimeCompany,0,14098.48038,14427.2599,patient,usa
338,50,teach,sad,ExpressDisagree,0,14375.69537,14146.27708,patient,usa
338,50,teach,sad,RefuseTaskInstruct,0,15686.55432,15258.2151,patient,usa
338,50,teach,sad,PursueOwnAction,0,15501.73686,15142.56563,patient,usa
338,50,teach,sad,AvoidSex,0,9007.2328,10350.73073,patient,usa
338,50,teach,sad,DateOthers,0,12933.55396,13811.09167,patient,usa
338,50,teach,sad,InvestRelationship,0,13181.17714,14305.84531,patient,usa
338,50,teach,sad,NoShareReward,0,15403.90667,15677.87448,patient,usa
338,50,teach,sad,RefuseCompensation,4,9260.780099,9622.836979,patient,usa
338,50,teach,sad,NoCompensate4Help,0,12450.52889,12882.23646,patient,usa
339,75,housemate,sad,ComplainTroubles,36,12903.50363,14427.54241,patient,usa
339,75,housemate,sad,NoInvest4Needs,39,15179.14423,16790.22063,patient,usa
339,75,housemate,sad,NoTimeCompany,44,13876.29736,15515.91841,patient,usa
339,75,housemate,sad,ExpressDisagree,71,13152.43438,15103.11419,patient,usa
339,75,housemate,sad,RefuseTaskInstruct,30,14202.76214,16313.4933,patient,usa
339,75,housemate,sad,PursueOwnAction,31,14062.94773,16176.04581,patient,usa
339,75,housemate,sad,AvoidSex,71,8578.461149,11548.08723,patient,usa
339,75,housemate,sad,DateOthers,73,12315.06713,15068.84187,patient,usa
339,75,housemate,sad,InvestRelationship,69,12683.82125,16297.9113,patient,usa
339,75,housemate,sad,NoShareReward,30,14486.22202,17333.42961,patient,usa
339,75,housemate,sad,RefuseCompensation,67,8175.874909,11021.83508,patient,usa
339,75,housemate,sad,NoCompensate4Help,80,11629.61519,14508.84702,patient,usa
340,95,dr,sad,ComplainTroubles,85,11968.67442,12295.14163,patient,usa
340,95,dr,sad,NoInvest4Needs,90,13838.48256,14401.63829,patient,usa
340,95,dr,sad,NoTimeCompany,69,12817.10447,13231.86696,patient,usa
340,95,dr,sad,ExpressDisagree,77,13065.0731,12525.66363,patient,usa
340,95,dr,sad,RefuseTaskInstruct,75,14378.03731,13408.5829,patient,usa
340,95,dr,sad,PursueOwnAction,70,14154.45143,13335.51902,patient,usa
340,95,dr,sad,AvoidSex,0,8757.862645,9443.766579,patient,usa
340,95,dr,sad,DateOthers,0,12071.53301,12535.96967,patient,usa
340,95,dr,sad,InvestRelationship,0,13759.47662,12859.61862,patient,usa
340,95,dr,sad,NoShareReward,65,15120.32746,13953.16845,patient,usa
340,95,dr,sad,RefuseCompensation,16,9919.789608,8273.568709,patient,usa
340,95,dr,sad,NoCompensate4Help,64,12762.65649,11389.92236,patient,usa
341,73,parentchild,sad,ComplainTroubles,66,17054.67091,17183.20313,patient,usa
341,73,parentchild,sad,NoInvest4Needs,77,20254.76659,20103.02025,patient,usa
341,73,parentchild,sad,NoTimeCompany,90,18568.05463,18514.14294,patient,usa
341,73,parentchild,sad,ExpressDisagree,66,15768.63941,17008.19792,patient,usa
341,73,parentchild,sad,RefuseTaskInstruct,74,16114.48674,17732.94676,patient,usa
341,73,parentchild,sad,PursueOwnAction,78,16318.73407,17846.136,patient,usa
341,73,parentchild,sad,AvoidSex,0,15975.8681,15630.41377,patient,usa
341,73,parentchild,sad,DateOthers,0,18925.98752,18981.54456,patient,usa
341,73,parentchild,sad,InvestRelationship,0,18135.50369,18133.01968,patient,usa
341,73,parentchild,sad,NoShareReward,84,17746.8323,18546.92593,patient,usa
341,73,parentchild,sad,RefuseCompensation,66,9953.391473,10949.61458,patient,usa
341,73,parentchild,sad,NoCompensate4Help,67,14408.81171,15084.20197,patient,usa
342,49,housemate,sad,ComplainTroubles,79,12903.50363,14427.54241,patient,usa
342,49,housemate,sad,NoInvest4Needs,73,15179.14423,16790.22063,patient,usa
342,49,housemate,sad,NoTimeCompany,90,13876.29736,15515.91841,patient,usa
